,target,effect_size,standard_error,num,neg|goodsgrna,pos|goodsgrna,pvalue,phenotype,perturbation_type,goodsgrna
52114,VPS25,-0.077257,0.07903175207237094,12,3,4,0.83585,Prim.CRi.CD4.IL2,CRISPRi,7
52115,ASGR2,-0.042089,0.04305587083337458,12,3,3,0.83585,Prim.CRi.CD4.IL2,CRISPRi,6
52116,CSAG1,0.02773,0.029989227462558166,12,3,2,0.17757,Prim.CRi.CD4.IL2,CRISPRi,5
52117,FAM162A,-0.022511,0.02302812393570993,12,3,1,0.83585,Prim.CRi.CD4.IL2,CRISPRi,4
52118,TMEM72,0.0056114,0.0339499317122215,12,3,4,0.43436,Prim.CRi.CD4.IL2,CRISPRi,7
52119,LDHD,0.068494,143.81658695166757,12,3,3,0.50019,Prim.CRi.CD4.IL2,CRISPRi,6
52120,GPR101,0.10912,15.168016075445252,12,3,4,0.49713,Prim.CRi.CD4.IL2,CRISPRi,7
52121,PABPN1L,0.16851,0.092812375500764,12,3,6,0.034716,Prim.CRi.CD4.IL2,CRISPRi,9
52122,MFSD9,0.12413,0.10090180596319163,12,3,2,0.89069,Prim.CRi.CD4.IL2,CRISPRi,5
52123,LAMTOR1,0.09492,0.03921861787015007,12,3,4,0.0077543,Prim.CRi.CD4.IL2,CRISPRi,7
52124,KCNMB4,0.082913,0.15908646461475953,12,1,3,0.69888,Prim.CRi.CD4.IL2,CRISPRi,4
52125,USP6,0.10419,0.7404654625746084,12,3,4,0.44405,Prim.CRi.CD4.IL2,CRISPRi,7
52126,MRPS18A,0.13511,0.3300127957712144,12,2,5,0.34112,Prim.CRi.CD4.IL2,CRISPRi,7
52127,CNOT11,0.21668,0.08500542171243033,12,2,7,0.0054014,Prim.CRi.CD4.IL2,CRISPRi,9
52128,TAS2R39,0.12557,0.11301760235535652,12,3,5,0.13327,Prim.CRi.CD4.IL2,CRISPRi,8
52130,BTBD8,0.075657,0.10811424346796947,12,1,5,0.24203,Prim.CRi.CD4.IL2,CRISPRi,6
52131,DLL1,0.042788,0.015934304275008467,12,3,5,0.0036235,Prim.CRi.CD4.IL2,CRISPRi,8
52132,DDX59,0.062202,0.14878567361533088,12,3,4,0.33795,Prim.CRi.CD4.IL2,CRISPRi,7
52133,C3orf67,-0.075207,0.07693465935911051,12,2,2,0.83585,Prim.CRi.CD4.IL2,CRISPRi,4
52134,HIST2H3C,0.14337,0.1004397422453354,12,2,5,0.076729,Prim.CRi.CD4.IL2,CRISPRi,7
52135,GPRIN2,0.046952,0.08374649385368393,12,3,4,0.28752,Prim.CRi.CD4.IL2,CRISPRi,7
52136,RBL2,0.038938,0.05631577488939362,12,1,2,0.75535,Prim.CRi.CD4.IL2,CRISPRi,3
52137,MXRA8,0.0097046,0.15383733378886155,12,3,4,0.52515,Prim.CRi.CD4.IL2,CRISPRi,7
52138,EIF2S2,0.12788,3.3055097690258632,12,3,4,0.48457,Prim.CRi.CD4.IL2,CRISPRi,7
52139,PNMA5,0.02046,0.0272549711476251,12,1,3,0.77358,Prim.CRi.CD4.IL2,CRISPRi,4
52140,RCN1,0.18624,0.10433998413686406,12,2,7,0.037136,Prim.CRi.CD4.IL2,CRISPRi,9
52141,OPRK1,0.15484,0.15270761309722672,12,2,6,0.1553,Prim.CRi.CD4.IL2,CRISPRi,8
52142,C1GALT1,0.0093156,0.3742198302157209,12,2,2,0.49007,Prim.CRi.CD4.IL2,CRISPRi,4
52143,NIPSNAP2,0.37274,0.12594360109010674,12,3,8,0.0015403,Prim.CRi.CD4.IL2,CRISPRi,11
52144,BOLA2,-0.035689,0.03650884967978107,12,3,3,0.83585,Prim.CRi.CD4.IL2,CRISPRi,6
52145,SORT1,0.029522,0.10217009176287034,12,2,3,0.38631,Prim.CRi.CD4.IL2,CRISPRi,5
52146,NKD2,0.29236,0.14246015516735935,12,3,7,0.020074,Prim.CRi.CD4.IL2,CRISPRi,10
52147,HERC3,-0.15675,0.16017858012853878,12,3,3,0.83611,Prim.CRi.CD4.IL2,CRISPRi,6
52148,ANKRD13B,-0.035215,0.03598525485949916,12,2,4,0.83611,Prim.CRi.CD4.IL2,CRISPRi,6
52149,PCBP2,0.66526,0.1325809334996986,12,1,8,2.6138e-07,Prim.CRi.CD4.IL2,CRISPRi,9
52150,DBR1,0.14305,2.0926340560255463,12,3,3,0.52725,Prim.CRi.CD4.IL2,CRISPRi,6
52151,VRK2,0.12692,0.11469679352084136,12,2,3,0.13424,Prim.CRi.CD4.IL2,CRISPRi,5
52152,BICD2,-0.047103,0.0481332801262811,12,3,1,0.83611,Prim.CRi.CD4.IL2,CRISPRi,4
52153,UGT3A1,0.045915,0.056246669792992254,12,2,4,0.20716,Prim.CRi.CD4.IL2,CRISPRi,6
52154,TUBG2,-0.0089885,0.009185104736748776,12,2,4,0.83611,Prim.CRi.CD4.IL2,CRISPRi,6
52155,MGLL,0.047854,0.058386496676279376,12,3,2,0.79378,Prim.CRi.CD4.IL2,CRISPRi,5
52156,KANK1,0.032409,0.22621535737769463,12,2,2,0.55696,Prim.CRi.CD4.IL2,CRISPRi,4
52157,TSPAN7,0.13723,0.18090226342189478,12,2,4,0.22405,Prim.CRi.CD4.IL2,CRISPRi,6
52158,ATP11B,0.022431,0.01670169946272095,12,3,2,0.91037,Prim.CRi.CD4.IL2,CRISPRi,5
52159,MDFIC,-0.036809,0.037614120293150775,12,2,3,0.83611,Prim.CRi.CD4.IL2,CRISPRi,5
52160,SCYL2,0.080577,0.08474198044243757,12,3,4,0.17084,Prim.CRi.CD4.IL2,CRISPRi,7
52161,SLC30A5,0.12478,0.08795493014569186,12,3,6,0.077996,Prim.CRi.CD4.IL2,CRISPRi,9
52162,MAST3,0.0087291,0.008349696000825347,12,2,2,0.85209,Prim.CRi.CD4.IL2,CRISPRi,4
52163,TFF2,0.10979,0.2995721889576468,12,3,3,0.643,Prim.CRi.CD4.IL2,CRISPRi,6
52164,DYRK2,0.13273,0.0986460204886095,12,3,5,0.089229,Prim.CRi.CD4.IL2,CRISPRi,8
52165,LAMTOR5,0.056021,0.16746203978471458,12,1,3,0.63101,Prim.CRi.CD4.IL2,CRISPRi,4
52166,GNA13,0.17898,0.14515317654622661,12,3,6,0.10878,Prim.CRi.CD4.IL2,CRISPRi,9
52167,FABP9,0.077187,0.08160171797207298,12,2,3,0.1721,Prim.CRi.CD4.IL2,CRISPRi,5
52168,ZNF675,-0.050291,0.051391010993584334,12,2,2,0.83611,Prim.CRi.CD4.IL2,CRISPRi,4
52169,DNLZ,-0.027038,0.02758260389567393,12,3,3,0.83652,Prim.CRi.CD4.IL2,CRISPRi,6
52170,ACADVL,0.13948,0.1574472376309773,12,2,5,0.18784,Prim.CRi.CD4.IL2,CRISPRi,7
52171,KCNE2,-0.024122,0.024565178016779984,12,3,0,0.83694,Prim.CRi.CD4.IL2,CRISPRi,3
52172,POLK,0.040162,0.04700376235162318,12,3,5,0.19643,Prim.CRi.CD4.IL2,CRISPRi,8
52173,MPC1L,0.011164,0.03863650512975694,12,3,5,0.38631,Prim.CRi.CD4.IL2,CRISPRi,8
52174,CCDC160,0.068422,0.04284893189650188,12,3,5,0.055153,Prim.CRi.CD4.IL2,CRISPRi,8
52175,HMCN2,-0.095334,0.09708551036612648,12,3,3,0.83694,Prim.CRi.CD4.IL2,CRISPRi,6
52176,RBM23,-0.091065,0.09273807877033699,12,3,3,0.83694,Prim.CRi.CD4.IL2,CRISPRi,6
52177,FBXO46,0.16139,0.16597367975191915,12,2,6,0.16543,Prim.CRi.CD4.IL2,CRISPRi,8
52178,FGB,-0.024258,0.024703676657451653,12,2,3,0.83694,Prim.CRi.CD4.IL2,CRISPRi,5
52179,TRIM15,0.051187,0.0458528419488448,12,2,4,0.13214,Prim.CRi.CD4.IL2,CRISPRi,6
52180,CAPN5,0.18752,0.1624475297876784,12,2,4,0.12418,Prim.CRi.CD4.IL2,CRISPRi,6
52181,POLA2,0.42222,0.13621783508136834,12,2,8,0.00096893,Prim.CRi.CD4.IL2,CRISPRi,10
52182,MRPL37,0.14272,0.10025767078535372,12,1,6,0.077291,Prim.CRi.CD4.IL2,CRISPRi,7
52183,ADCY6,0.079005,0.0601608985590891,12,3,4,0.094553,Prim.CRi.CD4.IL2,CRISPRi,7
52184,OTOP1,0.013069,0.08022890287613355,12,2,2,0.5647,Prim.CRi.CD4.IL2,CRISPRi,4
52185,PRLR,0.16127,0.10957692386490957,12,2,6,0.070544,Prim.CRi.CD4.IL2,CRISPRi,8
52186,SPTSSB,0.038805,0.0344970211118249,12,2,4,0.13032,Prim.CRi.CD4.IL2,CRISPRi,6
52187,MARCH2,0.27373,0.13338219412355065,12,3,7,0.020074,Prim.CRi.CD4.IL2,CRISPRi,10
52188,SERTM1,-0.029601,0.030144840165604186,12,2,1,0.83694,Prim.CRi.CD4.IL2,CRISPRi,3
52189,GALNT11,0.027315,0.04274206449525702,12,3,3,0.73861,Prim.CRi.CD4.IL2,CRISPRi,6
52190,NUBP2,0.15731,0.12838983489385314,12,3,6,0.11024,Prim.CRi.CD4.IL2,CRISPRi,9
52191,TM4SF19,0.011822,0.010780678019313017,12,3,2,0.86359,Prim.CRi.CD4.IL2,CRISPRi,5
52192,ZCCHC18,0.059908,0.07957845612617857,12,1,4,0.22578,Prim.CRi.CD4.IL2,CRISPRi,5
52193,ESAM,-0.010345,0.010525484926354632,12,1,4,0.83716,Prim.CRi.CD4.IL2,CRISPRi,5
52194,RPS6KA5,-0.067687,0.06886790702853222,12,2,2,0.83716,Prim.CRi.CD4.IL2,CRISPRi,4
52195,FLAD1,0.17415,0.16896929735007077,12,1,5,0.15135,Prim.CRi.CD4.IL2,CRISPRi,6
52196,PAICS,0.25028,0.1113188348839856,12,2,8,0.012278,Prim.CRi.CD4.IL2,CRISPRi,10
52197,TRAPPC10,-0.002337,0.0023756111735824597,12,2,4,0.83738,Prim.CRi.CD4.IL2,CRISPRi,6
52198,LOC100130597,0.080394,0.12987838101507698,12,3,5,0.26796,Prim.CRi.CD4.IL2,CRISPRi,8
52199,TNFRSF11B,-0.044209,0.044939407091530575,12,3,1,0.83738,Prim.CRi.CD4.IL2,CRISPRi,4
52200,LYZL1,-0.026279,0.026713173312183765,12,3,2,0.83738,Prim.CRi.CD4.IL2,CRISPRi,5
52201,CLEC2B,0.057983,0.07692274799177648,12,3,4,0.22549,Prim.CRi.CD4.IL2,CRISPRi,7
52202,NBL1,0.12419,1.5341159909469737,12,1,4,0.53226,Prim.CRi.CD4.IL2,CRISPRi,5
52203,ANAPC13,0.22538,0.1416769089921818,12,2,7,0.055827,Prim.CRi.CD4.IL2,CRISPRi,9
52204,ZNF254,0.086126,0.10457553984192103,12,3,3,0.20509,Prim.CRi.CD4.IL2,CRISPRi,6
52205,SETBP1,0.078511,0.28237085254777994,12,3,5,0.39049,Prim.CRi.CD4.IL2,CRISPRi,8
52206,FBXL6,0.0033809,0.014087821084467862,12,3,4,0.40517,Prim.CRi.CD4.IL2,CRISPRi,7
52207,MRPL11,0.20809,0.1724723331330865,12,1,6,0.11381,Prim.CRi.CD4.IL2,CRISPRi,7
52208,H2AFX,-0.1309,0.13306268832774668,12,3,2,0.83738,Prim.CRi.CD4.IL2,CRISPRi,5
52209,MBD4,-0.082639,0.0840043353759867,12,2,2,0.83738,Prim.CRi.CD4.IL2,CRISPRi,4
52210,SNX8,-0.067795,0.06891508751092121,12,3,3,0.83738,Prim.CRi.CD4.IL2,CRISPRi,6
52211,EIF5B,0.086366,0.10955000987937101,12,2,3,0.78476,Prim.CRi.CD4.IL2,CRISPRi,5
52212,CELA3B,-0.032543,0.03308066513559863,12,3,2,0.83738,Prim.CRi.CD4.IL2,CRISPRi,5
52213,CHMP2A,0.057455,0.02517124289498376,12,1,4,0.011228,Prim.CRi.CD4.IL2,CRISPRi,5
52214,NKAP,0.26689,0.1021081261782116,12,2,6,0.0044771,Prim.CRi.CD4.IL2,CRISPRi,8
52215,EFCAB1,-0.023499,0.02388724303295431,12,3,2,0.83738,Prim.CRi.CD4.IL2,CRISPRi,5
52216,PRIMA1,0.18666,0.28494483199347687,12,3,5,0.25621,Prim.CRi.CD4.IL2,CRISPRi,8
52217,PRICKLE3,-0.1562,0.1587806869121011,12,3,3,0.83738,Prim.CRi.CD4.IL2,CRISPRi,6
52218,HLA-DMB,-0.00016251,0.00016519493873294204,12,2,2,0.83738,Prim.CRi.CD4.IL2,CRISPRi,4
52219,SYT1,0.024305,0.027269827766901077,12,2,5,0.18639,Prim.CRi.CD4.IL2,CRISPRi,7
52220,DKK3,0.09499,2.461736542325663,12,2,3,0.51539,Prim.CRi.CD4.IL2,CRISPRi,5
52221,POLR2K,0.097576,0.059977625337125036,12,2,5,0.051882,Prim.CRi.CD4.IL2,CRISPRi,7
52222,UBE2C,0.14614,0.0844411110755782,12,2,6,0.041755,Prim.CRi.CD4.IL2,CRISPRi,8
52223,MRPL36,0.024026,0.03034369836236975,12,2,4,0.21424,Prim.CRi.CD4.IL2,CRISPRi,6
52224,ZNHIT1,0.074409,0.07094236200052625,12,2,2,0.85288,Prim.CRi.CD4.IL2,CRISPRi,4
52225,HEPN1,0.032625,0.06367609433920336,12,3,2,0.6958,Prim.CRi.CD4.IL2,CRISPRi,5
52226,COQ7,0.056981,0.20793553982266497,12,2,4,0.39203,Prim.CRi.CD4.IL2,CRISPRi,6
52227,PGAM2,0.10011,0.7215944224720539,12,1,4,0.55517,Prim.CRi.CD4.IL2,CRISPRi,5
52228,TP73,0.059749,0.029301645745978693,12,3,0,0.97928,Prim.CRi.CD4.IL2,CRISPRi,3
52229,PCDHB3,-0.024849,0.025259547305241995,12,3,2,0.83738,Prim.CRi.CD4.IL2,CRISPRi,5
52230,OR2M5,-0.01081,0.010988599395133244,12,3,2,0.83738,Prim.CRi.CD4.IL2,CRISPRi,5
52231,TACR2,0.18888,0.11691854693736375,12,3,6,0.053103,Prim.CRi.CD4.IL2,CRISPRi,9
52232,TRPC5,0.051089,0.03455636404396453,12,2,4,0.069647,Prim.CRi.CD4.IL2,CRISPRi,6
52233,HIPK4,0.048123,0.05547458692173186,12,2,5,0.19284,Prim.CRi.CD4.IL2,CRISPRi,7
52234,KLHL41,0.053647,0.03005565824523441,12,2,5,0.037137,Prim.CRi.CD4.IL2,CRISPRi,7
52235,SPRY3,0.11008,0.4476624886832756,12,1,4,0.40288,Prim.CRi.CD4.IL2,CRISPRi,5
52237,FAM53A,0.1184,0.20732356885933392,12,2,4,0.28397,Prim.CRi.CD4.IL2,CRISPRi,6
52238,MSANTD4,0.090499,0.23274541589556616,12,1,3,0.6513,Prim.CRi.CD4.IL2,CRISPRi,4
52239,RNF152,-0.061829,0.06274149517501651,12,3,4,0.8378,Prim.CRi.CD4.IL2,CRISPRi,7
52240,FAM169B,-0.069539,0.07056528219727753,12,3,0,0.8378,Prim.CRi.CD4.IL2,CRISPRi,3
52241,STK17A,0.16161,0.3716085357691588,12,2,5,0.33182,Prim.CRi.CD4.IL2,CRISPRi,7
52242,PIMREG,0.018267,0.03755294050261914,12,3,2,0.68667,Prim.CRi.CD4.IL2,CRISPRi,5
52243,BCL7C,0.18123,0.1787341818755515,12,2,6,0.1553,Prim.CRi.CD4.IL2,CRISPRi,8
52244,CYP2R1,-0.027072,0.027427288143352508,12,2,5,0.83819,Prim.CRi.CD4.IL2,CRISPRi,7
52245,HTRA4,0.19691,0.10288545269894586,12,2,7,0.027818,Prim.CRi.CD4.IL2,CRISPRi,9
52247,PKDREJ,0.086933,0.1862078315943209,12,2,4,0.3203,Prim.CRi.CD4.IL2,CRISPRi,6
52248,PMS2,0.047942,0.14275727841634667,12,2,3,0.3685,Prim.CRi.CD4.IL2,CRISPRi,5
52249,HSCB,0.1118,4.4911521553219975,12,2,4,0.49007,Prim.CRi.CD4.IL2,CRISPRi,6
52250,METTL6,0.074589,0.1366805573145687,12,3,5,0.29263,Prim.CRi.CD4.IL2,CRISPRi,8
52251,OXGR1,0.11652,0.12318437273253194,12,3,5,0.1721,Prim.CRi.CD4.IL2,CRISPRi,8
52252,SERPINA11,0.17385,0.16231501009747892,12,2,6,0.14207,Prim.CRi.CD4.IL2,CRISPRi,8
52253,TRIM28,-0.037627,0.038120810097884344,12,3,4,0.83819,Prim.CRi.CD4.IL2,CRISPRi,7
52254,PWP2,0.015295,0.01952589732643717,12,1,3,0.78328,Prim.CRi.CD4.IL2,CRISPRi,4
52255,UBE2G2,0.069195,0.028990295661899645,12,2,4,0.0084971,Prim.CRi.CD4.IL2,CRISPRi,6
52256,KLF8,0.06608,0.2932544878388758,12,1,4,0.41086,Prim.CRi.CD4.IL2,CRISPRi,5
52257,COQ3,-0.1232,0.12481169592053318,12,3,2,0.8382,Prim.CRi.CD4.IL2,CRISPRi,5
52258,OSTM1,0.027825,0.10618050520320504,12,3,2,0.39664,Prim.CRi.CD4.IL2,CRISPRi,5
52259,KLHDC3,-0.014945,0.015140509703996495,12,3,4,0.8382,Prim.CRi.CD4.IL2,CRISPRi,7
52260,FRG1,0.20726,0.16665882514515973,12,1,6,0.10682,Prim.CRi.CD4.IL2,CRISPRi,7
52261,HECA,-0.042918,0.04347945101881041,12,2,3,0.8382,Prim.CRi.CD4.IL2,CRISPRi,5
52262,NXPE1,-0.061962,0.06265852501845283,12,3,4,0.83864,Prim.CRi.CD4.IL2,CRISPRi,7
52263,HOXD9,0.16429,0.5647954906061392,12,1,5,0.38557,Prim.CRi.CD4.IL2,CRISPRi,6
52264,HOXA6,0.043267,0.02369063119137957,12,2,1,0.9661,Prim.CRi.CD4.IL2,CRISPRi,3
52265,LMOD1,0.17738,0.19901757042966112,12,2,5,0.18639,Prim.CRi.CD4.IL2,CRISPRi,7
52266,PIH1D1,-0.022663,0.022917758505103067,12,3,2,0.83864,Prim.CRi.CD4.IL2,CRISPRi,5
52267,RASD1,-0.095703,0.09677881314097334,12,3,3,0.83864,Prim.CRi.CD4.IL2,CRISPRi,6
52268,DDX51,0.053979,0.08104743614248508,12,1,4,0.2527,Prim.CRi.CD4.IL2,CRISPRi,5
52269,SLC25A14,0.078423,0.22245696977620522,12,3,5,0.36222,Prim.CRi.CD4.IL2,CRISPRi,8
52270,ABCC10,0.1419,0.28829912680212433,12,2,5,0.31129,Prim.CRi.CD4.IL2,CRISPRi,7
52271,MAP3K7CL,-0.060578,0.06125896724714881,12,3,3,0.83864,Prim.CRi.CD4.IL2,CRISPRi,6
52272,CPPED1,-0.051229,0.0517556494047816,12,3,3,0.83887,Prim.CRi.CD4.IL2,CRISPRi,6
52273,GJB6,-0.086602,0.08749229439873697,12,3,1,0.83887,Prim.CRi.CD4.IL2,CRISPRi,4
52274,LRRC7,-0.090801,0.09156021970374174,12,3,4,0.83933,Prim.CRi.CD4.IL2,CRISPRi,7
52275,KCP,0.0032468,0.0047223161334097475,12,2,1,0.75413,Prim.CRi.CD4.IL2,CRISPRi,3
52276,RDH8,0.09554,0.09368051954598439,12,2,2,0.1539,Prim.CRi.CD4.IL2,CRISPRi,4
52277,GLB1,0.18759,0.2734212419521824,12,3,5,0.24633,Prim.CRi.CD4.IL2,CRISPRi,8
52278,PTH2R,0.023866,0.029062822762385403,12,1,2,0.79423,Prim.CRi.CD4.IL2,CRISPRi,3
52279,CREG1,0.063526,0.24383981855579218,12,3,3,0.60277,Prim.CRi.CD4.IL2,CRISPRi,6
52280,CFAP58,-0.026419,0.026639898727471648,12,3,3,0.83933,Prim.CRi.CD4.IL2,CRISPRi,6
52281,VWA7,0.15924,1.2679802500499309,12,1,4,0.54997,Prim.CRi.CD4.IL2,CRISPRi,5
52282,ATP2A1,0.00068349,0.0035334744964515036,12,3,4,0.42331,Prim.CRi.CD4.IL2,CRISPRi,7
52283,KYAT1,0.11005,0.11439955050943021,12,2,6,0.16803,Prim.CRi.CD4.IL2,CRISPRi,8
52284,GTF3A,-0.03372,0.03400194500512298,12,3,3,0.83933,Prim.CRi.CD4.IL2,CRISPRi,6
52285,NUDT5,0.035646,0.03528174490606919,12,2,4,0.15617,Prim.CRi.CD4.IL2,CRISPRi,6
52286,PAXBP1,-0.032343,0.0336714401092652,11,2,3,0.83161,Prim.CRi.CD4.IL2,CRISPRi,5
52287,WASHC2A,-0.050926,0.05130089910364435,12,3,1,0.83957,Prim.CRi.CD4.IL2,CRISPRi,4
52288,KIAA0141,0.013183,0.08596512714592544,12,3,4,0.43906,Prim.CRi.CD4.IL2,CRISPRi,7
52289,PPM1G,0.047411,0.10177222621258111,12,1,3,0.32066,Prim.CRi.CD4.IL2,CRISPRi,4
52290,ATXN2L,0.0059924,0.01071980855199251,12,3,3,0.71192,Prim.CRi.CD4.IL2,CRISPRi,6
52291,SUGP2,-0.013203,0.013275483000208642,12,2,3,0.84002,Prim.CRi.CD4.IL2,CRISPRi,5
52292,TDO2,0.012877,0.009817444264074061,12,2,2,0.90518,Prim.CRi.CD4.IL2,CRISPRi,4
52293,FAM86B2,-0.055693,0.06306504136568203,10,2,3,0.81141,Prim.CRi.CD4.IL2,CRISPRi,5
52294,SCARF2,-0.046342,0.04659641242109133,12,1,4,0.84002,Prim.CRi.CD4.IL2,CRISPRi,5
52295,UMAD1,-0.083547,0.08400566372933661,12,2,3,0.84002,Prim.CRi.CD4.IL2,CRISPRi,5
52296,FDXR,0.053223,0.2703647420350677,12,3,4,0.57803,Prim.CRi.CD4.IL2,CRISPRi,7
52297,DENND6A,-0.08114,0.08158544956728996,12,3,2,0.84002,Prim.CRi.CD4.IL2,CRISPRi,5
52298,SOX14,0.23916,0.0765686038809863,12,2,6,0.00089365,Prim.CRi.CD4.IL2,CRISPRi,8
52299,CTSE,-0.022124,0.022245458297100357,12,2,1,0.84002,Prim.CRi.CD4.IL2,CRISPRi,3
52300,SPATC1L,-0.053664,0.053958609385987774,12,3,4,0.84002,Prim.CRi.CD4.IL2,CRISPRi,7
52301,SEC22A,0.017532,0.30143659970702325,12,2,4,0.47681,Prim.CRi.CD4.IL2,CRISPRi,6
52302,COX6B1,0.0077179,0.016495941865281836,12,3,4,0.31994,Prim.CRi.CD4.IL2,CRISPRi,7
52303,C1orf64,-0.057829,0.0580384363170284,12,1,3,0.84047,Prim.CRi.CD4.IL2,CRISPRi,4
52304,ANAPC11,-0.065266,0.06550237051768448,12,2,4,0.84047,Prim.CRi.CD4.IL2,CRISPRi,6
52305,THSD1,0.079685,0.0962029387529858,12,2,4,0.20375,Prim.CRi.CD4.IL2,CRISPRi,6
52306,RTL3,0.11604,0.6412513209089066,12,3,4,0.5718,Prim.CRi.CD4.IL2,CRISPRi,7
52307,SLC46A2,0.014475,0.014315837825289352,12,3,4,0.15598,Prim.CRi.CD4.IL2,CRISPRi,7
52308,TRUB2,0.064532,0.05984109072912602,12,2,5,0.14043,Prim.CRi.CD4.IL2,CRISPRi,7
52309,PHLDB3,-0.00092102,0.0009243556107957859,12,3,4,0.84047,Prim.CRi.CD4.IL2,CRISPRi,7
52310,GMEB1,0.059776,0.1786867583615269,12,3,2,0.63101,Prim.CRi.CD4.IL2,CRISPRi,5
52311,SWAP70,0.12609,0.11275176065918253,12,2,6,0.13172,Prim.CRi.CD4.IL2,CRISPRi,8
52312,ABLIM3,0.099749,0.4824466532893946,12,2,4,0.4181,Prim.CRi.CD4.IL2,CRISPRi,6
52313,NPFFR1,0.12651,0.09361979958280144,12,3,6,0.088297,Prim.CRi.CD4.IL2,CRISPRi,9
52314,RLBP1,0.051189,0.042148495603807436,12,3,2,0.11228,Prim.CRi.CD4.IL2,CRISPRi,5
52315,AGO2,0.039262,0.024745497574076163,12,3,4,0.056298,Prim.CRi.CD4.IL2,CRISPRi,7
52316,TMCO3,-0.06488,0.06476339943787669,12,3,3,0.84178,Prim.CRi.CD4.IL2,CRISPRi,6
52317,KIF13B,-0.0066648,0.006652822203661538,12,2,4,0.84178,Prim.CRi.CD4.IL2,CRISPRi,6
52318,SSH3,-0.068381,0.06825810753639713,12,2,1,0.84178,Prim.CRi.CD4.IL2,CRISPRi,3
52319,KXD1,0.056045,0.07728398059708931,12,2,5,0.23417,Prim.CRi.CD4.IL2,CRISPRi,7
52320,ZFHX3,0.023377,0.031029384214773508,12,2,3,0.77439,Prim.CRi.CD4.IL2,CRISPRi,5
52321,SLC25A47,-0.0082453,0.008230481772273809,12,2,3,0.84178,Prim.CRi.CD4.IL2,CRISPRi,5
52322,RIBC1,0.042922,0.16736699727770624,12,3,3,0.6012,Prim.CRi.CD4.IL2,CRISPRi,6
52323,DDIT3,-0.042962,0.042884789868219156,12,2,2,0.84178,Prim.CRi.CD4.IL2,CRISPRi,4
52324,TTC12,0.0089758,0.045092140621274264,12,3,3,0.57889,Prim.CRi.CD4.IL2,CRISPRi,6
52325,NXF3,0.013183,0.014561826946137788,12,3,4,0.18265,Prim.CRi.CD4.IL2,CRISPRi,7
52326,GAD2,-0.0041066,0.004099219730758084,12,1,3,0.84178,Prim.CRi.CD4.IL2,CRISPRi,4
52327,BET1L,-0.11065,0.11045114284526905,12,2,3,0.84178,Prim.CRi.CD4.IL2,CRISPRi,5
52328,PELI3,-0.03983,0.0397584186129875,12,3,4,0.84178,Prim.CRi.CD4.IL2,CRISPRi,7
52329,LPIN1,0.040094,0.14796890411939168,12,3,2,0.39321,Prim.CRi.CD4.IL2,CRISPRi,5
52330,RARS2,0.028205,0.028776678780149962,12,2,3,0.16351,Prim.CRi.CD4.IL2,CRISPRi,5
52331,TMEM241,-0.041831,0.04175582247049661,12,3,3,0.84178,Prim.CRi.CD4.IL2,CRISPRi,6
52332,SSC5D,-0.13812,0.1378717745123232,12,3,3,0.84178,Prim.CRi.CD4.IL2,CRISPRi,6
52333,AGPAT2,0.21036,0.23236182328677427,12,3,6,0.18265,Prim.CRi.CD4.IL2,CRISPRi,9
52334,MTRNR2L7,-0.0094948,0.009468340270166119,12,2,3,0.84202,Prim.CRi.CD4.IL2,CRISPRi,5
52335,ZNF792,0.2167,0.13834911280913958,12,2,7,0.058636,Prim.CRi.CD4.IL2,CRISPRi,9
52336,CMTM5,-0.059474,0.05927640482421123,12,2,1,0.84215,Prim.CRi.CD4.IL2,CRISPRi,3
52337,IFT122,-0.1022,0.10180994930318243,12,2,1,0.84227,Prim.CRi.CD4.IL2,CRISPRi,3
52338,ZMYND19,-0.090801,0.09045445407708677,12,3,2,0.84227,Prim.CRi.CD4.IL2,CRISPRi,5
52339,ALKAL1,0.086942,0.8103560972164905,12,2,3,0.54272,Prim.CRi.CD4.IL2,CRISPRi,5
52340,GJD4,0.11139,0.07055437602226071,12,2,6,0.057193,Prim.CRi.CD4.IL2,CRISPRi,8
52341,C17orf53,0.12673,0.37961253972581854,12,2,5,0.36925,Prim.CRi.CD4.IL2,CRISPRi,7
52342,IFNA7,-0.076763,0.07647003070802537,12,3,4,0.84227,Prim.CRi.CD4.IL2,CRISPRi,7
52343,SLC9C1,-0.047352,0.04717127905483654,12,3,2,0.84227,Prim.CRi.CD4.IL2,CRISPRi,5
52344,PLXNA1,0.15449,0.33162749631059574,12,3,5,0.32066,Prim.CRi.CD4.IL2,CRISPRi,8
52345,PRPS1,0.06495,0.043201637465610156,12,2,4,0.066366,Prim.CRi.CD4.IL2,CRISPRi,6
52346,LRFN1,0.19935,0.7607217866040944,12,2,5,0.39664,Prim.CRi.CD4.IL2,CRISPRi,7
52347,PRRC2C,0.087378,0.07804978882215459,12,2,5,0.13146,Prim.CRi.CD4.IL2,CRISPRi,7
52348,TMEM230,-0.077763,0.07746621416500367,12,2,4,0.84227,Prim.CRi.CD4.IL2,CRISPRi,6
52349,OR2T11,0.066524,0.12125495712999686,12,2,3,0.70837,Prim.CRi.CD4.IL2,CRISPRi,5
52350,CCDC186,-0.0012521,0.0012462392391454976,12,3,2,0.84248,Prim.CRi.CD4.IL2,CRISPRi,5
