,target_name,donor_correlation_mean,donor_correlation_min,target_contrast,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
961,TRIT1,0.20252319723285428,0.0855262352574417,ENSG00000043514,Stim8hr,1194.0,13,30,43,-12.936679334095269,True,36.07949380020424,False,>10 DE genes,on-target KD
962,TRMT6,0.3609921897530328,0.1749623677975199,ENSG00000089195,Stim8hr,226.0,66,41,107,-6.297077566251501,True,62.09335628506742,True,>10 DE genes,on-target KD
963,TRMT61A,0.7280704130703889,0.7159249590295843,ENSG00000166166,Stim8hr,242.0,201,40,241,-7.615067932508333,True,44.44942002673752,False,>10 DE genes,on-target KD
964,TROVE2,0.6461219402543068,0.5653082452045236,ENSG00000116747,Stim8hr,959.0,231,253,484,-27.45178512556969,True,81.27307274272299,True,>10 DE genes,on-target KD
965,TRRAP,0.4397476827371755,0.3837417868093947,ENSG00000196367,Stim8hr,302.0,923,334,1257,-10.53860740763177,True,107.0088564615776,False,>10 DE genes,on-target KD
966,TSC2,0.2719164306426219,0.2128380511274897,ENSG00000103197,Stim8hr,469.0,329,99,428,-8.628404509623266,True,16.138177739395367,True,>10 DE genes,on-target KD
967,TSTD2,0.4165605473408008,0.3699704031863397,ENSG00000136925,Stim8hr,106.0,268,194,462,-4.6455299189046375,True,23.90991660891399,False,>10 DE genes,on-target KD
968,TTC14,0.21145680993951854,0.0169642690062827,ENSG00000163728,Stim8hr,321.0,17,16,33,-9.460722918868612,True,50.75467371645835,False,>10 DE genes,on-target KD
969,TTC37,0.4653712409706894,0.3746389555906736,ENSG00000198677,Stim8hr,752.0,98,25,123,-16.200461726544923,True,85.76696262019418,True,>10 DE genes,on-target KD
970,TTC5,0.5376883293260436,0.4742583188681031,ENSG00000136319,Stim8hr,492.0,146,85,231,-14.441100992013316,True,44.2363803477826,False,>10 DE genes,on-target KD
971,TUFM,0.4568179592356809,0.4250149501626341,ENSG00000178952,Stim8hr,159.0,478,174,652,-22.36682130904241,True,434.5447344549624,False,>10 DE genes,on-target KD
972,TXNDC12,-0.048124436012204,-0.1620289781129497,ENSG00000117862,Stim8hr,420.0,39,7,46,-14.682082904815877,True,54.95238071425141,True,>10 DE genes,on-target KD
973,TXNDC9,0.7526000959327144,0.6725566000838531,ENSG00000115514,Stim8hr,472.0,73,44,117,-15.910290329916142,True,65.29984594084394,True,>10 DE genes,on-target KD
974,TXNIP,0.4221767022911905,0.2897886723767418,ENSG00000265972,Stim8hr,755.0,36,12,48,-9.123735542773908,True,33.63407193584621,False,>10 DE genes,on-target KD
975,TXNL1,0.008538263667405266,-0.233771124601277,ENSG00000091164,Stim8hr,829.0,158,43,201,-29.295485764848294,True,128.94845932173527,False,>10 DE genes,on-target KD
976,UBAC1,-0.06428710045806636,-0.1328093139700441,ENSG00000130560,Stim8hr,629.0,52,6,58,-18.76170461254268,True,61.10128852960183,False,>10 DE genes,on-target KD
977,UBAP2L,0.7081179342860109,0.6725922766317531,ENSG00000143569,Stim8hr,765.0,382,735,1117,-38.15523432465066,True,252.56021018678385,True,>10 DE genes,on-target KD
978,UBC,0.3755433377884854,0.2979961766105143,ENSG00000150991,Stim8hr,232.0,229,144,373,-5.8163685029527326,True,37.0350500494408,False,>10 DE genes,on-target KD
979,UBE2E2,0.3563923212750734,0.327854718396207,ENSG00000182247,Stim8hr,353.0,1207,317,1524,-6.418008827445125,True,16.646321907191815,False,>10 DE genes,on-target KD
980,UBE2G2,0.17760068323940792,0.0387981397006716,ENSG00000184787,Stim8hr,359.0,219,26,245,-18.582837384862373,True,107.0492906772989,False,>10 DE genes,on-target KD
981,UBE2H,0.17974270387219393,0.0034419845050179,ENSG00000186591,Stim8hr,268.0,147,44,191,-4.504227776752223,True,8.870483166143021,False,>10 DE genes,on-target KD
982,UBE2L3,0.28822912165747616,0.1349666391460552,ENSG00000185651,Stim8hr,1930.0,2081,793,2874,-38.45562975055992,True,96.04145319630202,False,>10 DE genes,on-target KD
983,UBE2V2,0.0980409405408164,-0.1457138864983634,ENSG00000169139,Stim8hr,2747.0,14,18,32,-11.110598758145173,True,33.11668625573678,False,>10 DE genes,on-target KD
984,UBE3D,0.566271882264694,0.4175672045934861,ENSG00000118420,Stim8hr,196.0,257,93,350,-3.363992236334484,True,7.146807963177632,False,>10 DE genes,on-target KD
985,UBR4,0.6371128804309768,0.5611896771597353,ENSG00000127481,Stim8hr,257.0,293,292,585,-15.357674095374453,True,116.1113888453989,False,>10 DE genes,on-target KD
986,UBR5,0.6651451380916865,0.6349960127234364,ENSG00000104517,Stim8hr,1075.0,1027,679,1706,-25.88281167179318,True,100.63210502559284,False,>10 DE genes,on-target KD
987,UBXN1,0.0296251867564391,-0.0419531404966547,ENSG00000162191,Stim8hr,1027.0,1923,1521,3444,-6.792549085997379,True,43.24580413592966,True,>10 DE genes,on-target KD
988,UFC1,0.21411122726109744,-0.0692180249848839,ENSG00000143222,Stim8hr,453.0,20,11,31,-15.85519549352423,True,94.0243526381648,False,>10 DE genes,on-target KD
989,UFM1,0.6486577166768951,0.6359059247486322,ENSG00000120686,Stim8hr,712.0,1032,1247,2279,-32.61166047102845,True,247.1373231899076,False,>10 DE genes,on-target KD
990,UGDH,0.5343549053740411,0.4488072564685859,ENSG00000109814,Stim8hr,278.0,84,110,194,-9.350648242309404,True,45.5116804598263,False,>10 DE genes,on-target KD
991,ULK4,0.0029893140959649928,-0.1584862068685206,ENSG00000168038,Stim8hr,721.0,81,17,98,-8.332477143112593,True,14.138449393075472,False,>10 DE genes,on-target KD
992,UQCC1,0.3141459119099406,0.2475396023683564,ENSG00000101019,Stim8hr,282.0,103,50,153,-13.70820652042567,True,82.04623639039221,False,>10 DE genes,on-target KD
993,UQCRB,0.5547758545064027,0.4824456203511072,ENSG00000156467,Stim8hr,224.0,281,159,440,-10.83508944467314,True,72.08098934379804,False,>10 DE genes,on-target KD
994,UQCRC2,0.3310627169564152,0.0586884461474299,ENSG00000140740,Stim8hr,172.0,117,60,177,-12.011138473258692,True,110.78137119525805,False,>10 DE genes,on-target KD
995,UQCRQ,0.24181147268874656,0.1807915099966538,ENSG00000164405,Stim8hr,247.0,133,75,208,-10.4673350537429,True,103.03425625776272,False,>10 DE genes,on-target KD
996,URM1,0.6427246725913064,0.5195112108237588,ENSG00000167118,Stim8hr,297.0,213,225,438,-12.230295854077614,True,50.60625678455312,False,>10 DE genes,on-target KD
997,UROS,0.45560405355755496,0.2482868889187172,ENSG00000188690,Stim8hr,247.0,86,47,133,-11.832904876037258,True,83.64291257513202,True,>10 DE genes,on-target KD
998,USO1,0.49035861589094704,0.4637147854473493,ENSG00000138768,Stim8hr,144.0,954,428,1382,-9.672322908212452,True,81.48249910380163,False,>10 DE genes,on-target KD
999,USP10,0.5932098315615294,0.5698389293421782,ENSG00000103194,Stim8hr,293.0,68,51,119,-19.218349544622573,True,152.2262994226381,False,>10 DE genes,on-target KD
1000,USP22,0.633070910533672,0.5668226230677238,ENSG00000124422,Stim8hr,1371.0,1667,714,2381,-25.18999757044618,True,60.33919057713685,False,>10 DE genes,on-target KD
1001,VARS2,0.5701276394272671,0.5121363380740945,ENSG00000137411,Stim8hr,328.0,465,319,784,-9.7362527455745,True,43.50525146229668,False,>10 DE genes,on-target KD
1002,VEZF1,0.8791343464626976,0.8275552128684637,ENSG00000136451,Stim8hr,413.0,19,23,42,-14.498702965907311,True,56.89239561204749,False,>10 DE genes,on-target KD
1003,VHL,0.8299654281316825,0.8198611802207387,ENSG00000134086,Stim8hr,818.0,190,27,217,-21.801265699700664,True,93.67293139703644,False,>10 DE genes,on-target KD
1004,VIM,-0.20820057086891777,-0.2700792845765034,ENSG00000026025,Stim8hr,4299.0,28,10,38,-9.14880098416416,True,961.376313698895,False,>10 DE genes,on-target KD
1005,VPS26B,0.23313824982133333,0.1435653469188369,ENSG00000151502,Stim8hr,259.0,136,41,177,-12.405815632686815,True,64.57732902367927,True,>10 DE genes,on-target KD
1006,WAC,0.6730684839038433,0.6424913534606799,ENSG00000095787,Stim8hr,412.0,975,1501,2476,-7.912762706010021,True,19.352730017348136,False,>10 DE genes,on-target KD
1007,WARS,0.6756703812215434,0.5224845841702804,ENSG00000140105,Stim8hr,456.0,140,20,160,-22.084561916633085,True,435.62660358716585,True,>10 DE genes,on-target KD
1008,WARS2,0.3372178541893763,0.147165032480297,ENSG00000116874,Stim8hr,582.0,46,22,68,-12.685558606627392,True,28.563684674480445,False,>10 DE genes,on-target KD
1009,WAS,0.1610156586421511,0.1426158332568656,ENSG00000015285,Stim8hr,522.0,353,142,495,-19.75045266723372,True,85.42023950586757,False,>10 DE genes,on-target KD
1010,WASL,0.6375928290406009,0.5919666346910141,ENSG00000106299,Stim8hr,1176.0,46,4,50,-11.205432820397416,True,11.779301389409234,False,>10 DE genes,on-target KD
1011,WBP4,0.17595895573737533,0.0587613520963262,ENSG00000120688,Stim8hr,188.0,132,71,203,-9.594524744448645,True,55.76580454741786,False,>10 DE genes,on-target KD
1012,WDR48,0.5542283107994511,0.443618191696734,ENSG00000114742,Stim8hr,162.0,37,30,67,-7.3300729107288465,True,35.508084455154936,False,>10 DE genes,on-target KD
1013,WDR54,-0.09919810304628034,-0.1857317937735067,ENSG00000005448,Stim8hr,1322.0,88,15,103,-11.332800335164752,True,13.256623935692089,False,>10 DE genes,on-target KD
1014,WDR59,0.4524559420727545,0.4506225694767806,ENSG00000103091,Stim8hr,290.0,685,273,958,-9.754863276755612,True,47.674700598839024,False,>10 DE genes,on-target KD
1015,WDR82,0.6885064440868405,0.6698351522357862,ENSG00000164091,Stim8hr,394.0,1125,667,1792,-20.873010958667248,True,233.42040421917648,False,>10 DE genes,on-target KD
1016,WIZ,0.7410811756558622,0.7128671882893182,ENSG00000011451,Stim8hr,1022.0,334,319,653,-20.716349288489024,True,98.02489162999989,False,>10 DE genes,on-target KD
1017,WNK1,0.19055134923326436,0.0720723036517545,ENSG00000060237,Stim8hr,566.0,244,133,377,-19.935042867733213,True,138.8462445504131,False,>10 DE genes,on-target KD
1018,WRAP53,0.32244553063170167,0.1174344616269367,ENSG00000141499,Stim8hr,497.0,67,92,159,-10.972806778532924,True,28.82542382967704,True,>10 DE genes,on-target KD
1019,XBP1,0.6480997633610427,0.3781351630792411,ENSG00000100219,Stim8hr,884.0,36,202,238,-21.359689012211213,True,93.22264029514112,False,>10 DE genes,on-target KD
1020,XPR1,0.4024290248880183,0.3381496688187499,ENSG00000143324,Stim8hr,503.0,458,356,814,-13.26430348082514,True,40.0608430736939,False,>10 DE genes,on-target KD
1021,XRCC2,0.15750497660260873,0.0220839654736141,ENSG00000196584,Stim8hr,159.0,420,73,493,-4.195356813137808,True,19.76117463722481,False,>10 DE genes,on-target KD
1022,XRRA1,0.5197573956134033,0.3585397894792434,ENSG00000166435,Stim8hr,466.0,1565,559,2124,-8.250793230696582,True,16.69839179713243,True,>10 DE genes,on-target KD
1023,YEATS2,0.5035307168923776,0.4740483402395103,ENSG00000163872,Stim8hr,150.0,236,269,505,-6.608798576433839,True,42.83989662542996,False,>10 DE genes,on-target KD
1024,YES1,0.44900326681728187,0.2976271319653293,ENSG00000176105,Stim8hr,253.0,33,11,44,-8.292494515435774,True,30.32563727282777,False,>10 DE genes,on-target KD
1025,YPEL2,0.5873827797543248,0.5258063131039368,ENSG00000175155,Stim8hr,729.0,83,43,126,-6.778839977751313,True,12.86518824262429,False,>10 DE genes,on-target KD
1026,YTHDF2,0.565560643821463,0.5526712258073251,ENSG00000198492,Stim8hr,498.0,894,590,1484,-27.67402235360341,True,186.33370007383,False,>10 DE genes,on-target KD
1027,YY1,0.4937553103491008,0.4475525742382593,ENSG00000100811,Stim8hr,611.0,414,547,961,-14.912388623082444,True,86.44132852288209,False,>10 DE genes,on-target KD
1028,ZBED3,0.5991125286775062,0.5194703357390967,ENSG00000132846,Stim8hr,417.0,2959,1191,4150,-0.1806191173455316,False,0.2404342305518877,False,>10 DE genes,no on-target KD
1029,ZBTB1,0.615550176511338,0.5515843849242572,ENSG00000126804,Stim8hr,416.0,73,46,119,-14.651081780216764,True,104.8089697229775,True,>10 DE genes,on-target KD
1030,ZBTB21,0.7407280328516995,0.5115956729884259,ENSG00000173276,Stim8hr,796.0,29,12,41,-12.938185306068648,True,49.660122471606,False,>10 DE genes,on-target KD
1031,ZBTB39,0.20166897834838582,0.1659843880900934,ENSG00000166860,Stim8hr,323.0,194,65,259,-7.977099686313591,True,24.53365679176195,False,>10 DE genes,on-target KD
1032,ZBTB7A,0.24533502198201104,0.2386915190925231,ENSG00000178951,Stim8hr,731.0,163,58,221,-6.419756333688941,True,93.92714215556528,False,>10 DE genes,on-target KD
1033,ZC3H10,0.29830988426452437,0.2189492078005835,ENSG00000135482,Stim8hr,856.0,240,83,323,-11.371514768222836,True,18.64655537802217,True,>10 DE genes,on-target KD
1034,ZC3H12A,0.7233083539298443,0.6998986313568158,ENSG00000163874,Stim8hr,753.0,120,141,261,-7.238053867525023,True,47.89524111687778,False,>10 DE genes,on-target KD
1035,ZC3H3,0.0875896362207395,-0.0195083891975337,ENSG00000014164,Stim8hr,182.0,197,34,231,-6.518501073406332,True,29.242607175549686,False,>10 DE genes,on-target KD
1036,ZC3H4,0.6213612959876934,0.5713541798310222,ENSG00000130749,Stim8hr,489.0,226,51,277,-9.057831561040478,True,134.68509150183797,False,>10 DE genes,on-target KD
1037,ZCCHC17,0.7879222874289228,0.7274511923545803,ENSG00000121766,Stim8hr,461.0,35,40,75,-10.902404070138797,True,23.63205245917334,True,>10 DE genes,on-target KD
1038,ZDHHC3,0.22895010767503712,0.1610618018985996,ENSG00000163812,Stim8hr,225.0,114,16,130,-7.36649494218252,True,62.847185462536586,True,>10 DE genes,on-target KD
1039,ZEB1,0.8595464189012886,0.8245894492248154,ENSG00000148516,Stim8hr,989.0,163,53,216,-15.778813725195413,True,86.51604237044357,False,>10 DE genes,on-target KD
1040,ZFAT,0.31800775524932723,0.1178991907232598,ENSG00000066827,Stim8hr,635.0,23,71,94,-6.518661115276294,True,8.900183790697946,False,>10 DE genes,on-target KD
1041,ZFC3H1,0.5606864270499111,0.5202093041015751,ENSG00000133858,Stim8hr,181.0,476,115,591,-9.93535944785156,True,61.48600078642029,True,>10 DE genes,on-target KD
1042,ZFP36L2,0.2185054592006828,-0.0021209772515223,ENSG00000152518,Stim8hr,164.0,61,32,93,-9.066895845523485,True,111.04658866708496,False,>10 DE genes,on-target KD
1043,ZFP82,0.21644929290132586,0.0286122389373516,ENSG00000181007,Stim8hr,790.0,34,21,55,-7.327491843709193,True,8.095148889089444,False,>10 DE genes,on-target KD
1044,ZFX,0.3650246362121298,0.2799462006650966,ENSG00000005889,Stim8hr,130.0,104,157,261,-3.6843260386509793,True,28.659938224983783,False,>10 DE genes,on-target KD
1045,ZFYVE21,0.3120687213388747,0.2748223630648234,ENSG00000100711,Stim8hr,169.0,43,10,53,-7.102061752746391,True,30.487205357949783,False,>10 DE genes,on-target KD
1046,ZMAT1,-0.20419052692548134,-0.3507065130322185,ENSG00000166432,Stim8hr,1128.0,148,22,170,-1.7952307509774312,False,0.769178159731534,False,>10 DE genes,no on-target KD
1047,ZMYND19,0.27428453899524746,0.1727225207319764,ENSG00000165724,Stim8hr,538.0,36,108,144,-9.183602336631644,True,108.39471687822078,False,>10 DE genes,on-target KD
1048,ZMYND8,0.8931198428113237,0.8378592199637627,ENSG00000101040,Stim8hr,882.0,26,29,55,-14.43937348243782,True,34.87260316246545,False,>10 DE genes,on-target KD
1049,ZNF142,0.544828924055923,0.4263865757305281,ENSG00000115568,Stim8hr,394.0,347,132,479,-13.19504000511179,True,55.71260094445616,True,>10 DE genes,on-target KD
1050,ZNF148,0.1003882057361759,0.0315869847919627,ENSG00000163848,Stim8hr,1096.0,303,292,595,-18.32829741335108,True,68.51865627243797,False,>10 DE genes,on-target KD
1051,ZNF154,0.07722556374220037,0.0279100872248572,ENSG00000179909,Stim8hr,658.0,86,14,100,-0.6655588495221977,False,0.2451974912061627,False,>10 DE genes,no on-target KD
1052,ZNF177,-0.0923209687404536,-0.1533802924817571,ENSG00000188629,Stim8hr,889.0,34,5,39,-1.8538443924071863,False,0.5058068983226014,True,>10 DE genes,putative off-target
1053,ZNF200,0.80136997928635,0.7174484572041595,ENSG00000010539,Stim8hr,930.0,51,3,54,-11.487172442369763,True,16.437301496844913,False,>10 DE genes,on-target KD
1054,ZNF236,0.19364089873048076,-0.0248974201182146,ENSG00000130856,Stim8hr,212.0,91,13,104,-1.2247647045035468,False,30.48518112328522,False,>10 DE genes,no on-target KD
1055,ZNF280D,-0.0005627480138676033,-0.1715609423138504,ENSG00000137871,Stim8hr,1042.0,123,23,146,-16.84676101378061,True,28.98496825710928,False,>10 DE genes,on-target KD
1056,ZNF507,0.6641234656590819,0.5892465112644002,ENSG00000168813,Stim8hr,501.0,31,6,37,-16.034008699301584,True,57.92433666233799,False,>10 DE genes,on-target KD
1057,ZNF518A,-0.25225188145184646,-0.30566644837398,ENSG00000177853,Stim8hr,494.0,25,16,41,-2.659754228699688,False,11.141769548272984,False,>10 DE genes,no on-target KD
1058,ZNF554,0.602718278433052,0.4806327682353226,ENSG00000172006,Stim8hr,493.0,184,35,219,-3.2749419050943183,True,2.7601928266248805,False,>10 DE genes,on-target KD
1059,ZNF607,-0.3213495617344005,-0.3445576664754822,ENSG00000198182,Stim8hr,705.0,49,2,51,-2.9791453037657294,False,1.3002601067572432,False,>10 DE genes,no on-target KD
1060,ZNF608,-0.13919613311609783,-0.2860157134162625,ENSG00000168916,Stim8hr,809.0,113,22,135,0.0,False,,False,>10 DE genes,no on-target KD
1061,ZNF613,-0.1446601347530247,-0.2370926645027135,ENSG00000176024,Stim8hr,845.0,1170,451,1621,-7.779799912952401,True,7.50013080581305,False,>10 DE genes,on-target KD
1062,ZNF628,0.39634392942416,0.3021345855140437,ENSG00000197483,Stim8hr,155.0,17,14,31,-3.041158246065483,False,6.955212787691571,False,>10 DE genes,no on-target KD
1063,ZNF644,0.6037148175179152,0.4530461449809591,ENSG00000122482,Stim8hr,636.0,135,140,275,-29.70711410298927,True,171.15951036530404,False,>10 DE genes,on-target KD
1064,ZNF655,0.6042507706714451,0.4932214019113899,ENSG00000197343,Stim8hr,383.0,22,14,36,-15.700012743412586,True,67.3434723958416,False,>10 DE genes,on-target KD
1065,ZNF710,0.6589577562977047,0.6269917955610497,ENSG00000140548,Stim8hr,99.0,73,177,250,-1.692174375731091,True,5.685445626991863,False,>10 DE genes,on-target KD
1066,ZNF776,-0.16782287468831616,-0.1778286962904761,ENSG00000152443,Stim8hr,90.0,59,6,65,-2.273684634015067,False,8.431956460113645,False,>10 DE genes,no on-target KD
1067,ZNF781,0.6056200912324902,0.3717268087509138,ENSG00000196381,Stim8hr,706.0,18,97,115,0.0,False,,False,>10 DE genes,no on-target KD
1068,ZNF790,0.35450893300726555,-0.0644735967474696,ENSG00000197863,Stim8hr,580.0,262,15,277,-4.258542415856351,True,4.485647876735775,False,>10 DE genes,on-target KD
1069,ZNF829,0.1537679976422845,0.0559175335505735,ENSG00000185869,Stim8hr,1362.0,100,16,116,-5.524440447881632,True,2.580545572464345,True,>10 DE genes,on-target KD
1070,ZNF92,0.010875835992163898,-0.1230295622873917,ENSG00000146757,Stim8hr,870.0,211,131,342,-13.126262724627514,True,22.227433520049104,False,>10 DE genes,on-target KD
1071,ZRSR2,0.46181378602563594,0.3797674011259497,ENSG00000169249,Stim8hr,196.0,218,206,424,-6.015884054538225,True,21.55795284121117,False,>10 DE genes,on-target KD
1072,ZSCAN23,0.1095320952619366,-0.1559556364538744,ENSG00000187987,Stim8hr,863.0,72,5,77,-0.696751173274427,False,0.2065567839054715,False,>10 DE genes,no on-target KD
