ensembl_id,feature_name
ENSG00000176225,RTTN
ENSG00000266258,LINC01909
ENSG00000266278,LINC01910
ENSG00000286642,RP11-644A7.3
ENSG00000260569,RP11-669I1.1
ENSG00000287689,RP11-231E4.6
ENSG00000276934,RP11-231E4.5
ENSG00000264340,RP11-231E4.3
ENSG00000264260,LINC01893
ENSG00000264212,RP11-94B19.3
ENSG00000101493,ZNF516
ENSG00000263982,RP11-504I13.3
ENSG00000265778,ZNF516-AS1
ENSG00000266256,LINC00683
ENSG00000278107,RP11-162A12.4
ENSG00000275178,RP11-4B16.3
ENSG00000278330,RP11-4B16.4
ENSG00000166573,GALR1
ENSG00000264015,RP11-176N18.2
ENSG00000267287,RP11-567M16.1
ENSG00000178412,RP11-567M16.3
ENSG00000274828,RP11-567M16.6
ENSG00000266901,RP11-567M16.5
ENSG00000178342,KCNG2
ENSG00000226742,HSBP1L1
ENSG00000282393,CTD-3113P16.11
ENSG00000141934,PLPP2
ENSG00000286667,LLfos-22E10.1
ENSG00000129946,SHC2
ENSG00000099866,MADCAM1
ENSG00000099804,CDC34
ENSG00000099822,HCN2
ENSG00000261204,AC004449.6
ENSG00000070388,FGF22
ENSG00000070404,FSTL3
ENSG00000185198,PRSS57
ENSG00000267530,LINC01836
ENSG00000116014,KISS1R
ENSG00000116017,ARID3A
ENSG00000275162,LLNLR-260G6.1
ENSG00000266990,LLNLR-284B4.2
ENSG00000064666,CNN2
ENSG00000064687,ABCA7
ENSG00000167470,MIDN
ENSG00000099617,EFNA2
ENSG00000267372,AC005330.2
ENSG00000160953,PWWP3A
ENSG00000280486,LLNLR-307A6.1
ENSG00000248015,AC005329.7
ENSG00000115266,APC2
ENSG00000267317,CTB-25B13.12
ENSG00000185988,PLK5
ENSG00000267007,CTB-31O20.3
ENSG00000267244,CTB-31O20.4
ENSG00000267125,CTB-31O20.6
ENSG00000261526,CTB-31O20.2
ENSG00000129968,ABHD17A
ENSG00000227500,SCAMP4
ENSG00000180846,CSNK1G2-AS1
ENSG00000267283,AC005306.3
ENSG00000099840,IZUMO4
ENSG00000267122,AC004490.1
ENSG00000167476,JSRP1
ENSG00000188305,PEAK3
ENSG00000220008,LINGO3
ENSG00000099860,GADD45B
ENSG00000267412,CTC-265F19.2
ENSG00000261342,AC006538.1
ENSG00000186300,ZNF555
ENSG00000287766,AC006130.5
ENSG00000172000,ZNF556
ENSG00000267469,AC005944.2
ENSG00000183397,C19orf71
ENSG00000267205,AC005954.4
ENSG00000173976,RAX2
ENSG00000105278,ZFR2
ENSG00000167654,ATCAY
ENSG00000178951,ZBTB7A
ENSG00000268670,CTD-2622I13.3
ENSG00000126934,MAP2K2
ENSG00000060566,CREB3L3
ENSG00000105251,SHD
ENSG00000167664,TMIGD2
ENSG00000269807,AC007292.4
ENSG00000269318,AC007292.3
ENSG00000267030,CTB-50L17.7
ENSG00000267769,CTB-50L17.9
ENSG00000267011,CTB-50L17.16
ENSG00000167676,PLIN4
ENSG00000171236,LRG1
ENSG00000167680,SEMA6B
ENSG00000185361,TNFAIP8L1
ENSG00000176840,MIR7-3HG
ENSG00000269604,AC005523.2
ENSG00000267484,CTC-518P12.6
ENSG00000205784,ARRDC5
ENSG00000105426,PTPRS
ENSG00000171119,NRTN
ENSG00000156413,FUT6
ENSG00000267709,AC024592.9
ENSG00000266941,AC104532.3
ENSG00000267571,AC104532.4
ENSG00000105519,CAPS
ENSG00000087903,RFX2
ENSG00000130377,ACSBG2
ENSG00000125650,PSPN
ENSG00000269444,CTB-180A7.6
ENSG00000125730,C3
ENSG00000269680,CTD-3128G10.6
ENSG00000125731,SH2D3A
ENSG00000130544,ZNF557
ENSG00000171105,INSR
ENSG00000267852,ARHGEF18-AS1
ENSG00000198723,TEX45
ENSG00000076826,CAMSAP3
ENSG00000174788,PCP2
ENSG00000104938,CLEC4M
ENSG00000142459,EVI5L
ENSG00000171017,LRRC8E
ENSG00000268149,CTD-3193O13.13
ENSG00000260500,CTD-3193O13.1
ENSG00000178531,CTXN1
ENSG00000104980,TIMM44
ENSG00000267939,CTD-2325M2.1
ENSG00000271717,CTD-3020H12.4
ENSG00000167775,CD320
ENSG00000167772,ANGPTL4
ENSG00000269386,RAB11B-AS1
ENSG00000268931,RP11-886P16.6
ENSG00000142347,MYO1F
ENSG00000268618,AC092316.1
ENSG00000142303,ADAMTS10
ENSG00000267986,AC130469.2
ENSG00000170948,MBD3L1
ENSG00000174667,OR7D4
ENSG00000196110,ZNF699
ENSG00000267510,CTC-325H20.4
ENSG00000188321,ZNF559
ENSG00000270011,ZNF559-ZNF177
ENSG00000188629,ZNF177
ENSG00000287275,CTC-325H20.9
ENSG00000287960,CTC-543D15.9
ENSG00000197961,ZNF121
ENSG00000171469,ZNF561
ENSG00000267106,ZNF561-AS1
ENSG00000171466,ZNF562
ENSG00000267612,CTD-3116E22.7
ENSG00000266950,CTD-2623N2.5
ENSG00000080573,COL5A3
ENSG00000080511,RDH8
ENSG00000267387,CTD-2240E14.4
ENSG00000130811,EIF3G
ENSG00000267534,S1PR2
ENSG00000266978,CTD-2369P2.5
ENSG00000105371,ICAM4
ENSG00000267197,CTC-429L19.3
ENSG00000267100,ILF3-DT
ENSG00000130164,LDLR
ENSG00000267082,CTC-510F12.2
ENSG00000273733,CTC-510F12.7
ENSG00000130173,ANGPTL8
ENSG00000267174,CTC-510F12.4
ENSG00000267576,CTC-510F12.6
ENSG00000205517,RGL3
ENSG00000198003,ODAD3
ENSG00000196361,ELAVL3
ENSG00000198551,ZNF627
ENSG00000266922,CTC-499B15.6
ENSG00000197044,ZNF441
ENSG00000171295,ZNF440
ENSG00000171291,ZNF439
ENSG00000267274,CTD-2006C1.12
ENSG00000197647,ZNF433
ENSG00000223547,ZNF844
ENSG00000257591,ZNF625
ENSG00000197857,ZNF44
ENSG00000198342,ZNF442
ENSG00000269560,CTD-2192J16.21
ENSG00000188033,ZNF490
ENSG00000173875,ZNF791
ENSG00000268945,CTD-2192J16.26
ENSG00000105576,TNPO2
ENSG00000095066,HOOK2
ENSG00000171223,JUNB
ENSG00000267062,CTD-2659N19.10
ENSG00000179218,CALR
ENSG00000267458,CTC-425F1.4
ENSG00000266897,AC005546.2
ENSG00000267512,CTC-250I14.3
ENSG00000160888,IER2
ENSG00000141837,CACNA1A
ENSG00000267633,CTB-5E10.3
ENSG00000132003,ZSWIM4
ENSG00000267582,CTD-3252C9.2
ENSG00000267519,MIR23AHG
ENSG00000187556,NANOS3
ENSG00000132000,PODNL1
ENSG00000132005,RFX1
ENSG00000275091,CTB-55O6.13
ENSG00000171136,RLN3
ENSG00000267670,CTB-55O6.4
ENSG00000104998,IL27RA
ENSG00000187867,PALM3
ENSG00000141854,MISP3
ENSG00000267783,CTB-55O6.10
ENSG00000267169,ADGRL1-AS1
ENSG00000072071,ADGRL1
ENSG00000287254,CTD-2189E23.3
ENSG00000266913,LINC01841
ENSG00000267474,CTC-548K16.6
ENSG00000132002,DNAJB1
ENSG00000099797,TECR
ENSG00000131355,ADGRE3
ENSG00000160961,ZNF333
ENSG00000127530,OR7C1
ENSG00000185385,OR7A17
ENSG00000094661,OR1I1
ENSG00000268564,ILVBL-AS1
ENSG00000141867,BRD4
ENSG00000273218,LLNLR-246C6.1
ENSG00000268189,AC005785.2
ENSG00000161031,PGLYRP2
ENSG00000186526,CYP4F8
ENSG00000186204,CYP4F12
ENSG00000172519,OR10H5
ENSG00000267308,LINC01764
ENSG00000214049,UCA1
ENSG00000171903,CYP4F11
ENSG00000167460,TPM4
ENSG00000196684,HSH2D
ENSG00000267033,CTD-2562J15.4
ENSG00000287961,CTD-2562J15.8
ENSG00000267275,KLF2-DT
ENSG00000127528,KLF2
ENSG00000277825,CTD-2013N17.7
ENSG00000127526,SLC35E1
ENSG00000268309,CTD-3222D19.11
ENSG00000269578,CTD-3222D19.5
ENSG00000268087,CTC-429P9.2
ENSG00000269427,CTC-429P9.1
ENSG00000269044,CTC-429P9.3
ENSG00000267904,CTC-429P9.5
ENSG00000188039,NWD1
ENSG00000127533,F2RL3
ENSG00000099331,MYO9B
ENSG00000269066,CTD-2528A14.5
ENSG00000269480,CTD-3032J10.3
ENSG00000130307,USHBP1
ENSG00000269815,CTD-2278I10.4
ENSG00000269720,CCDC194
ENSG00000269481,CTD-2521M24.6
ENSG00000269053,CTD-2521M24.8
ENSG00000188051,TMEM221
ENSG00000269439,PGLS-DT
ENSG00000269161,CTD-3131K8.3
ENSG00000130309,COLGALT1
ENSG00000130477,UNC13A
ENSG00000248099,INSL3
ENSG00000105639,JAK3
ENSG00000105642,KCNN1
ENSG00000099308,MAST3
ENSG00000269145,MAST3-AS1
ENSG00000105647,PIK3R2
ENSG00000216490,IFI30
ENSG00000105650,PDE4C
ENSG00000130518,IQCN
ENSG00000130522,JUND
ENSG00000130517,PGPEP1
ENSG00000269191,AC005387.2
ENSG00000268030,AC005253.2
ENSG00000268983,AC005253.4
ENSG00000223802,CERS1
ENSG00000269694,AC005197.2
ENSG00000269019,HOMER3-AS1
ENSG00000064607,SUGP2
ENSG00000267234,CTB-184G21.3
ENSG00000178093,TSSK6
ENSG00000259242,AC002306.1
ENSG00000266904,LINC00663
ENSG00000081665,ZNF506
ENSG00000267481,CTC-559E9.5
ENSG00000184635,ZNF93
ENSG00000267383,CTC-260E6.6
ENSG00000188171,ZNF626
ENSG00000160229,ZNF66
ENSG00000196705,ZNF431
ENSG00000196268,ZNF493
ENSG00000197013,ZNF429
ENSG00000268081,RP11-678G14.2
ENSG00000268240,RP11-678G14.4
ENSG00000198521,ZNF43
ENSG00000160321,ZNF208
ENSG00000197134,ZNF257
ENSG00000196109,ZNF676
ENSG00000261558,LINC01859
ENSG00000284428,RP11-15H20.6
ENSG00000167232,ZNF91
ENSG00000267924,RP11-255H23.4
ENSG00000269397,CTB-92J24.2
ENSG00000268362,CTD-2017D11.1
ENSG00000267696,ERVK-28
ENSG00000261824,LINC00662
ENSG00000261770,CTC-459F4.1
ENSG00000267575,CTC-459F4.3
ENSG00000267243,AC005307.4
ENSG00000267498,UQCRFS1-DT
ENSG00000276631,CTB-32O4.4
ENSG00000187135,VSTM2B
ENSG00000166289,PLEKHF1
ENSG00000286867,LLNLF-219B11.1
ENSG00000105176,URI1
ENSG00000287859,CTC-448F2.8
ENSG00000288072,LLNLR-229A12.1
ENSG00000284430,LLNLR-263F3.1
ENSG00000121297,TSHZ3
ENSG00000168813,ZNF507
ENSG00000178904,DPY19L3
ENSG00000213965,NUDT19
ENSG00000173809,TDRD12
ENSG00000021488,SLC7A9
ENSG00000166359,WDR88
ENSG00000267054,CTD-2540B15.10
ENSG00000267714,CTD-2540B15.6
ENSG00000270212,CTD-2540B15.12
ENSG00000245848,CEBPA
ENSG00000267296,CEBPA-DT
ENSG00000267130,CTD-2540B15.9
ENSG00000166398,GARRE1
ENSG00000267024,CTD-2588C8.8
ENSG00000142279,WTIP
ENSG00000205209,SCGB2B2
ENSG00000268683,CTD-2553L13.4
ENSG00000089335,ZNF302
ENSG00000267767,LINC01801
ENSG00000261754,CTC-523E23.1
ENSG00000269086,CTC-523E23.5
ENSG00000271032,CTD-2527I21.14
ENSG00000266964,FXYD1
ENSG00000221946,FXYD7
ENSG00000177558,FAM187B
ENSG00000126266,FFAR1
ENSG00000126251,GPR42
ENSG00000188508,KRTDAP
ENSG00000161249,DMKN
ENSG00000189001,SBSN
ENSG00000105675,ATP4A
ENSG00000105672,ETV2
ENSG00000105668,UPK1A
ENSG00000126246,IGFLR1
ENSG00000161265,U2AF1L4
ENSG00000267439,AC002398.11
ENSG00000267328,AC002398.12
ENSG00000105290,APLP1
ENSG00000167604,NFKBID
ENSG00000126264,HCST
ENSG00000105270,CLIP3
ENSG00000267053,CTD-3162L10.1
ENSG00000142065,ZFP14
ENSG00000181007,ZFP82
ENSG00000186017,ZNF566
ENSG00000267309,ZNF566-AS1
ENSG00000228629,AC092295.4
ENSG00000186020,ZNF529
ENSG00000161298,ZNF382
ENSG00000197808,ZNF461
ENSG00000225975,LINC01534
ENSG00000267041,ZNF850
ENSG00000267260,CTD-2162K18.4
ENSG00000267254,ZNF790-AS1
ENSG00000185869,ZNF829
ENSG00000245680,ZNF585B
ENSG00000226686,LINC01535
ENSG00000276846,CTD-3220F14.3
ENSG00000171827,ZNF570
ENSG00000188227,ZNF793
ENSG00000267470,ZNF571-AS1
ENSG00000120784,ZFP30
ENSG00000196381,ZNF781
ENSG00000198182,ZNF607
ENSG00000267152,CTD-2528L19.6
ENSG00000287496,CTD-2528L19.7
ENSG00000105738,SIPA1L3
ENSG00000268051,CTC-244M17.1
ENSG00000268499,CTB-102L5.8
ENSG00000167644,C19orf33
ENSG00000099338,CATSPERG
ENSG00000179168,GGN
ENSG00000130402,ACTN4
ENSG00000182472,CAPN12
ENSG00000267892,CTD-2540F13.2
ENSG00000171747,LGALS4
ENSG00000104824,HNRNPL
ENSG00000262484,CCER2
ENSG00000269486,ERVK9-11
ENSG00000287271,CTB-189B5.4
ENSG00000161243,FBXO27
ENSG00000183760,ACP7
ENSG00000269172,CTC-218B8.3
ENSG00000183709,IFNL2
ENSG00000182393,IFNL1
ENSG00000269246,CTC-246B18.10
ENSG00000179134,SAMD4B
ENSG00000128016,ZFP36
ENSG00000090932,DLL3
ENSG00000269792,CTB-60E11.9
ENSG00000176396,EID2
ENSG00000276445,LLNLR-268E12.1
ENSG00000275395,FCGBP
ENSG00000187187,ZNF546
ENSG00000128000,ZNF780B
ENSG00000197782,ZNF780A
ENSG00000269296,AC005614.3
ENSG00000205041,CTC-425O23.2
ENSG00000160396,HIPK4
ENSG00000105227,PRX
ENSG00000197019,SERTAD1
ENSG00000277453,CTC-492K19.7
ENSG00000160460,SPTBN4
ENSG00000090006,LTBP4
ENSG00000086544,ITPKC
ENSG00000261857,MIA
ENSG00000282951,CTC-490E21.14
ENSG00000197408,CYP2B6
ENSG00000197446,CYP2F1
ENSG00000167601,AXL
ENSG00000105323,HNRNPUL1
ENSG00000286177,CTC-435M10.13
ENSG00000142046,TMEM91
ENSG00000123810,B9D2
ENSG00000268987,CTC-435M10.10
ENSG00000268475,CTC-435M10.6
ENSG00000204978,ERICH4
ENSG00000267107,PCAT19
ENSG00000270164,LINC01480
ENSG00000268027,AC006129.2
ENSG00000105388,CEACAM5
ENSG00000170956,CEACAM3
ENSG00000278239,AC020956.3
ENSG00000105372,RPS19
ENSG00000105369,CD79A
ENSG00000028277,POU2F2
ENSG00000167619,TMEM145
ENSG00000105429,MEGF8
ENSG00000105427,CNFN
ENSG00000213904,LIPE-AS1
ENSG00000079435,LIPE
ENSG00000079385,CEACAM1
ENSG00000124469,CEACAM8
ENSG00000242221,PSG2
ENSG00000131126,TEX101
ENSG00000234465,PINLYP
ENSG00000167378,IRGQ
ENSG00000226763,SRRM5
ENSG00000159871,LYPD5
ENSG00000167637,ZNF283
ENSG00000267058,RP11-15A1.3
ENSG00000286613,RP11-15A1.10
ENSG00000267191,ZNF45-AS1
ENSG00000124459,ZNF45
ENSG00000266921,ZNF230-DT
ENSG00000159882,ZNF230
ENSG00000186026,ZNF284
ENSG00000186019,AC084219.4
ENSG00000159915,ZNF233
ENSG00000267508,ZNF285
ENSG00000273777,CEACAM20
ENSG00000186567,CEACAM19
ENSG00000187244,BCAM
ENSG00000130203,APOE
ENSG00000267114,CTB-129P6.11
ENSG00000104856,RELB
ENSG00000267348,GEMIN7-AS1
ENSG00000267044,AC005757.6
ENSG00000179846,NKPD1
ENSG00000189114,BLOC1S3
ENSG00000283632,EXOC3L2
ENSG00000104881,PPP1R13L
ENSG00000125740,FOSB
ENSG00000213889,PPM1N
ENSG00000010310,GIPR
ENSG00000259605,AC074212.5
ENSG00000267395,DM1-AS
ENSG00000104936,DMPK
ENSG00000104941,RSPH6A
ENSG00000269148,AC092301.3
ENSG00000170608,FOXA3
ENSG00000104967,NOVA2
ENSG00000268401,CTC-344H19.4
ENSG00000268460,AC006262.6
ENSG00000124440,HIF3A
ENSG00000269124,AC007193.10
ENSG00000268810,AC007193.9
ENSG00000269151,AC007193.8
ENSG00000204851,PNMA8B
ENSG00000269292,CTB-12A17.3
ENSG00000160013,PTGIR
ENSG00000197380,DACT3
ENSG00000245598,DACT3-AS1
ENSG00000181027,FKRP
ENSG00000275719,CTB-147N14.6
ENSG00000160007,ARHGAP35
ENSG00000130749,ZC3H4
ENSG00000286669,CTC-483I11.5
ENSG00000134830,C5AR2
ENSG00000134815,DHX34
ENSG00000105419,MEIS3
ENSG00000268746,CTD-2571L23.8
ENSG00000277383,CTD-3001H11.2
ENSG00000105392,CRX
ENSG00000105507,CABP5
ENSG00000269534,CTC-453G23.5
ENSG00000185453,ZSWIM9
ENSG00000105483,CARD8
ENSG00000268583,CTC-453G23.8
ENSG00000268001,CARD8-AS1
ENSG00000268186,ZNF114-AS1
ENSG00000105479,ODAD1
ENSG00000182324,KCNJ14
ENSG00000287603,CTC-273B12.13
ENSG00000268093,AC022154.7
ENSG00000063180,CA11
ENSG00000176920,FUT2
ENSG00000176909,MAMSTR
ENSG00000105538,RASIP1
ENSG00000105559,PLEKHA4
ENSG00000087074,PPP1R15A
ENSG00000104808,DHDH
ENSG00000087088,BAX
ENSG00000104863,LIN7B
ENSG00000221916,C19orf73
ENSG00000177380,PPFIA3
ENSG00000130529,TRPM4
ENSG00000074219,TEAD2
ENSG00000268157,AC010524.4
ENSG00000104901,DKKL1
ENSG00000104888,SLC17A7
ENSG00000126460,PRRG2
ENSG00000126464,PRR12
ENSG00000126458,RRAS
ENSG00000268677,CTB-33G10.6
ENSG00000269194,AC006942.4
ENSG00000268006,PTOV1-AS1
ENSG00000169136,ATF5
ENSG00000161640,SIGLEC11
ENSG00000269091,CTD-2126E3.3
ENSG00000204666,CTD-2126E3.1
ENSG00000161652,IZUMO2
ENSG00000131400,NAPSA
ENSG00000269392,CTB-191K22.6
ENSG00000161671,EMC10
ENSG00000131409,LRRC4B
ENSG00000213023,SYT3
ENSG00000105472,CLEC11A
ENSG00000261341,CTD-2568A17.1
ENSG00000268375,CTD-2568A17.8
ENSG00000167751,KLK2
ENSG00000167755,KLK6
ENSG00000167757,KLK11
ENSG00000168995,SIGLEC7
ENSG00000269072,CTD-3187F8.14
ENSG00000142549,IGLON5
ENSG00000268520,CTD-2616J11.10
ENSG00000160318,CLDND2
ENSG00000105374,NKG7
ENSG00000105370,LIM2
ENSG00000262874,C19orf84
ENSG00000268889,CTD-2616J11.14
ENSG00000142512,SIGLEC10
ENSG00000105492,SIGLEC6
ENSG00000273837,LLNLR-470E3.1
ENSG00000254415,SIGLEC14
ENSG00000182310,SPACA6
ENSG00000161551,ZNF577
ENSG00000268095,ZNF649-AS1
ENSG00000197619,ZNF615
ENSG00000260160,CTC-471J1.2
ENSG00000204611,ZNF616
ENSG00000196267,ZNF836
ENSG00000267927,CTD-2525I3.2
ENSG00000268015,CTD-2525I3.3
ENSG00000269102,CTD-2525I3.5
ENSG00000167554,ZNF610
ENSG00000269834,ZNF528-AS1
ENSG00000167555,ZNF528
ENSG00000198633,ZNF534
ENSG00000258405,ZNF578
ENSG00000288253,CTD-3018O17.7
ENSG00000198482,ZNF808
ENSG00000167562,ZNF701
ENSG00000268886,CTD-3099C6.7
ENSG00000167766,ZNF83
ENSG00000269825,CTD-3099C6.13
ENSG00000213020,ZNF611
ENSG00000189190,ZNF600
ENSG00000198538,ZNF28
ENSG00000204604,ZNF468
ENSG00000170954,ZNF415
ENSG00000197937,ZNF347
ENSG00000197497,ZNF665
ENSG00000197928,ZNF677
ENSG00000269288,CTD-2245F17.6
ENSG00000213799,ZNF845
ENSG00000287608,CTD-2224J9.11
ENSG00000198346,ZNF813
ENSG00000130844,ZNF331
ENSG00000269842,CTC-339O9.1
ENSG00000142405,NLRP12
ENSG00000228323,MYADM-AS1
ENSG00000179820,MYADM
ENSG00000232220,AC008440.5
ENSG00000142408,CACNG8
ENSG00000237017,AC012314.8
ENSG00000167608,TMC4
ENSG00000269524,CTB-83J4.1
ENSG00000244482,LILRA6
ENSG00000187116,LILRA5
ENSG00000239961,LILRA4
ENSG00000167613,LAIR1
ENSG00000167614,TTYH1
ENSG00000269873,CTD-2587H19.3
ENSG00000267838,AC008746.12
ENSG00000167615,LENG8
ENSG00000275183,LENG9
ENSG00000167618,LAIR2
ENSG00000104972,LILRB1
ENSG00000243772,KIR2DL3
ENSG00000125498,KIR2DL1
ENSG00000189013,KIR2DL4
ENSG00000167633,KIR3DL1
ENSG00000240403,KIR3DL2
ENSG00000189430,NCR1
ENSG00000167634,NLRP7
ENSG00000088053,GP6
ENSG00000287170,CTD-2587H24.16
ENSG00000129990,SYT5
ENSG00000080031,PTPRH
ENSG00000286230,CTD-2587H24.15
ENSG00000267649,CTD-2587H24.10
ENSG00000180061,TMEM150B
ENSG00000160471,COX6B2
ENSG00000095752,IL11
ENSG00000108106,UBE2S
ENSG00000187902,SHISA7
ENSG00000179954,SSC5D
ENSG00000276488,CTD-2537I9.18
ENSG00000267117,AC010525.4
ENSG00000229292,RFPL4AL1
ENSG00000142409,ZNF787
ENSG00000267710,EDDM13
ENSG00000267298,AC006116.19
ENSG00000267549,ZSCAN5A-AS1
ENSG00000267429,AC006116.15
ENSG00000285996,AC006116.28
ENSG00000269696,ZNF470-DT
ENSG00000268182,SMIM17
ENSG00000127903,ZNF835
ENSG00000286125,AC006115.7
ENSG00000258873,DUXA
ENSG00000105146,AURKC
ENSG00000204524,ZNF805
ENSG00000267871,ZNF460-AS1
ENSG00000197714,ZNF460
ENSG00000268205,CTC-444N24.11
ENSG00000131845,ZNF304
ENSG00000152433,ZNF547
ENSG00000276449,AC004076.5
ENSG00000197128,ZNF772
ENSG00000268266,AC003005.2
ENSG00000152439,ZNF773
ENSG00000121406,ZNF549
ENSG00000183647,ZNF530
ENSG00000268392,AC003682.16
ENSG00000180532,ZSCAN4
ENSG00000179909,ZNF154
ENSG00000083828,ZNF586
ENSG00000178935,ZNF552
ENSG00000269343,ZNF587B
ENSG00000204514,ZNF814
ENSG00000198466,ZNF587
ENSG00000269867,CTD-2583A14.8
ENSG00000173480,ZNF417
ENSG00000196724,ZNF418
ENSG00000177025,C19orf18
ENSG00000176593,CTD-2368P22.1
ENSG00000176293,ZNF135
ENSG00000121413,ZSCAN18
ENSG00000171606,ZNF274
ENSG00000198131,ZNF544
ENSG00000268516,ZNF8-DT
ENSG00000268201,CTD-3138B18.6
ENSG00000283103,LLNLR-245B6.1
ENSG00000121410,A1BG
ENSG00000269054,ZNF497-AS1
ENSG00000269855,RNF225
ENSG00000171574,ZNF584
ENSG00000232098,CTD-2619J13.14
ENSG00000269473,ZNF132-DT
ENSG00000269106,CTD-2619J13.23
ENSG00000273901,CTD-2619J13.27
ENSG00000130725,UBE2M
ENSG00000267858,MZF1-AS1
ENSG00000272874,RP5-1103G7.10
ENSG00000196476,C20orf96
ENSG00000225377,NRSN2-AS1
ENSG00000177732,SOX12
ENSG00000101266,CSNK2A1
ENSG00000101276,SLC52A3
ENSG00000101280,ANGPT4
ENSG00000286787,RP4-545L17.11
ENSG00000125895,TMEM74B
ENSG00000215595,C20orf202
ENSG00000101298,SNPH
ENSG00000234684,SDCBP2-AS1
ENSG00000229728,RP11-314N13.3
ENSG00000196209,SIRPB2
ENSG00000125900,SIRPD
ENSG00000276649,RP5-858L17.1
ENSG00000287561,RP11-128M1.3
ENSG00000228293,RP4-686C3.7
ENSG00000088881,EBF4
ENSG00000125787,GNRH2
ENSG00000235958,UBOX5-AS1
ENSG00000088899,LZTS3
ENSG00000277287,RP4-794I6.4
ENSG00000288577,RP4-687F11.2
ENSG00000088827,SIGLEC1
ENSG00000101222,SPEF1
ENSG00000275582,RP4-681N20.5
ENSG00000101236,RNF24
ENSG00000230176,LINC01433
ENSG00000171864,PRND
ENSG00000278595,RP5-1068H6.6
ENSG00000277087,RP5-1116H23.6
ENSG00000276768,RP5-1116H23.5
ENSG00000277425,RP5-1116H23.3
ENSG00000132646,PCNA
ENSG00000101292,PROKR2
ENSG00000226995,LINC00658
ENSG00000230563,RP5-828H9.1
ENSG00000235820,RP5-1022P6.5
ENSG00000125772,GPCPD1
ENSG00000125885,MCM8
ENSG00000278719,MCM8-AS1
ENSG00000229876,CASC20
ENSG00000232271,RP4-764O22.1
ENSG00000182621,PLCB1
ENSG00000225479,PLCB1-IT1
ENSG00000101333,PLCB4
ENSG00000132639,SNAP25
ENSG00000149346,SLX4IP
ENSG00000261411,RP11-268G13.1
ENSG00000236526,RP4-742J24.2
ENSG00000234265,LINC01723
ENSG00000278153,RP4-585I14.3
ENSG00000089048,ESF1
ENSG00000125879,OTOR
ENSG00000277373,RP11-462D18.4
ENSG00000125844,RRBP1
ENSG00000089091,DZANK1
ENSG00000233993,DTD1-AS1
ENSG00000179935,LINC00652
ENSG00000089101,CFAP61
ENSG00000232712,KIZ-AS1
ENSG00000225280,RP11-227D2.3
ENSG00000178726,THBD
ENSG00000125810,CD93
ENSG00000234832,NXT1-AS1
ENSG00000232645,LINC01431
ENSG00000125814,NAPB
ENSG00000101439,CST3
ENSG00000270001,RP11-218C14.8
ENSG00000236151,RP5-1100I6.1
ENSG00000077984,CST7
ENSG00000286444,RP4-568C11.5
ENSG00000286472,RP4-738P15.7
ENSG00000277938,RP5-965G21.3
ENSG00000101004,NINL
ENSG00000213742,ZNF337-AS1
ENSG00000278383,RP4-694B14.8
ENSG00000226465,RP13-401N8.1
ENSG00000125804,FAM182A
ENSG00000231081,RP4-760C5.3
ENSG00000287211,RP3-410C9.3
ENSG00000205611,LINC01597
ENSG00000235313,HM13-IT1
ENSG00000278276,RP3-324O17.8
ENSG00000125968,ID1
ENSG00000236559,BCL2L1-AS1
ENSG00000131044,TTLL9
ENSG00000226239,RP1-310O13.7
ENSG00000275576,RP5-836N17.4
ENSG00000287850,RP11-392M18.6
ENSG00000277692,RP11-358N2.2
ENSG00000171456,ASXL1
ENSG00000197183,NOL4L
ENSG00000236772,RP5-1184F4.5
ENSG00000277301,RP5-1184F4.7
ENSG00000198547,C20orf203
ENSG00000260257,RP5-1085F17.3
ENSG00000186190,BPIFB3
ENSG00000078699,CBFA2T2
ENSG00000275223,RP1-63M2.7
ENSG00000149609,C20orf144
ENSG00000287853,RP1-64K7.5
ENSG00000250917,RP4-785G19.5
ENSG00000272945,CTD-3216D2.5
ENSG00000078747,ITCH
ENSG00000236388,ITCH-AS1
ENSG00000286803,RP1-18C9.3
ENSG00000078814,MYH7B
ENSG00000278367,RP11-42O4.2
ENSG00000125966,MMP24
ENSG00000126001,CEP250
ENSG00000230155,CEP250-AS1
ENSG00000061656,SPAG4
ENSG00000125995,ROMO1
ENSG00000131051,RBM39
ENSG00000149646,CNBD2
ENSG00000260032,NORAD
ENSG00000234139,RP4-550H1.4
ENSG00000277235,RP4-550H1.7
ENSG00000237063,RP4-550H1.5
ENSG00000232406,RP11-234K24.3
ENSG00000101335,MYL9
ENSG00000101342,TLDC2
ENSG00000101347,SAMHD1
ENSG00000269846,RP4-621N11.2
ENSG00000118702,GHRH
ENSG00000132821,VSTM2L
ENSG00000277550,RP5-1057B20.3
ENSG00000224635,RP4-564F22.5
ENSG00000170471,RALGAPB
ENSG00000101438,SLC32A1
ENSG00000261431,DHX35-DT
ENSG00000277581,RP4-616B8.6
ENSG00000287983,RP4-705O1.2
ENSG00000229976,RP5-1031J8.1
ENSG00000233415,RP11-101E14.3
ENSG00000204103,MAFB
ENSG00000198900,TOP1
ENSG00000226648,PLCG1-AS1
ENSG00000174306,ZHX3
ENSG00000132793,LPIN3
ENSG00000273951,RP4-620E11.8
ENSG00000124193,SRSF6
ENSG00000185513,L3MBTL1
ENSG00000226143,RP1-138B7.5
ENSG00000282876,RP1-138B7.7
